SourcesID,UID,url
1,MP2023AC01,https://www.oneindia.com/politicians/babu-jandel-73927.html
2,MP2023AC01,https://en.wikipedia.org/wiki/Babu_Jandel
3,MP2023AC01,https://myneta.info/MadhyaPradesh2023/candidate.php?candidate_id=424
4,MP2023AC01,https://www.indialeader.com/ViewLeader/47063/Babu-Ramchand-Jandel
5,MP2023AC02,https://www.oneindia.com/politicians/ramniwas-rawat-38551.html
6,MP2023AC02,https://en.wikipedia.org/wiki/Ramnivas_Rawat
7,MP2023AC02,https://www.elections.in/political-leaders/ramnivas-rawat.html
8,MP2023AC02,https://navbharattimes.indiatimes.com/state/madhya-pradesh/bhopal/who-is-ramniwas-rawat-big-blow-to-congress-during-lok-sabha-elections-2024-has-been-mla-6-times-in-madhya-pradesh/articleshow/109735101.cms
9,MP2023AC03,https://en.wikipedia.org/wiki/Sarla_Vijendra_Rawat
10,MP2023AC03,https://myneta.info/MadhyaPradesh2023/candidate.php?candidate_id=767
11,MP2023AC03,https://www.amarujala.com/election/vidhan-sabha-elections/madhya-pradesh/candidates/smt-sarla-vijendra-rawat-bjp-2023-sabalagadh-3-madhya-pradesh
12,MP2023AC03,https://electionpandit.com/candidate/sarla_vijendra_rawat
13,MP2023AC03,https://news18.com/elections/assembly/madhya-pradesh/smt-sarla-vijendra-rawat-candidate-s12aed2008a003e2023c003/
14,MP2023AC04,https://myneta.info/MadhyaPradesh2023/candidate.php?candidate_id=731
15,MP2023AC04,https://en.wikipedia.org/wiki/Pankaj_Upadhyay
16,MP2023AC04,https://www.indialeader.com/ViewLeader/47066/Pankaj-Upadhyay
17,MP2023AC04,https://votesmart.in/politician/pankaj_upadhyay_2
18,MP2023AC04,https://www.news18.com/elections/assembly/madhya-pradesh/pankaj-upadhyay-s12aed2008a004e2023c001/
19,MP2023AC05,https://www.freepressjournal.in/bhopal/mp-lok-sabha-elections-2024-congress-kp-kansana-harassed-on-way-to-polling-booth-in-morena-accuses-his-uncle-minister-aidal-singh-kansana-watch
20,MP2023AC06,https://myneta.info/MadhyaPradesh2023/candidate.php?candidate_id=344
21,MP2023AC06,https://en.wikipedia.org/wiki/Dinesh_Gurjar
22,MP2023AC06,https://news.abplive.com/elections/dinesh-gurjar-madhya-pradesh-morena-candidate-profile.html
23,MP2023AC06,https://www.indiatoday.in/elections/madhya-pradesh/morena-constituency-result-12006
24,MP2023AC07,https://wikibio.in/narendra-singh-tomar/
25,MP2023AC07,https://starsunfolded.com/narendra-singh-tomar/
26,MP2023AC08,https://en.wikipedia.org/wiki/Devendra_Sakhwar
27,MP2023AC08,https://npg.news/politics/devendra-ramnarayan-sakhwar-biography-hindi-age-wife-children-family-biography-jivani-date-of-birth-party-education-father-spouse-religion-permanent-address-contact-number-1251897
28,MP2023AC08,https://www.indialeader.com/ViewLeader/47070/
29,MP2023AC09,https://en.wikipedia.org/wiki/Hemant_katare
30,MP2023AC09,https://mpvidhansabha.nic.in/lop-SDKatare.htm
31,MP2023AC09,https://en.wikipedia.org/wiki/Satyadev_Katare
32,MP2023AC09,https://www.ibc24.in/elections-candidate-profile/assembly-elections-2023/hemant-katare/bhind/ater/hemant-katare-2118
