SourcesID,UID,url
1,JK2024AC01,https://myneta.info/JammuKashmir2024/candidate.php?candidate_id=591
2,JK2024AC01,https://en.wikipedia.org/wiki/Javaid_Ahmad_Mirchal
3,JK2024AC01,https://www.news18.com/elections/karnah-final-election-result-2024-9079093.html
4,JK2024AC02,https://en.wikipedia.org/wiki/Saifullah_Mir
5,JK2024AC02,https://myneta.info/JammuKashmir2024/candidate.php?candidate_id=737
6,JK2024AC02,https://votesmart.in/politician/mir_saifullah
7,JK2024AC02,https://assam.news18.com/elections/assembly/jammu-and-kashmir/saifullah-mir-u08aed2022a002e2024c007/
8,JK2024AC02,https://www.greaterkashmir.com/front-page-2/10-political-heirs-follow-in-their-fathers-footsteps/
9,JK2024AC03,https://en.wikipedia.org/wiki/Fayaz_Ahmad_Mir
10,JK2024AC03,https://myneta.info/JammuKashmir2024/candidate.php?candidate_id=738
11,JK2024AC03,https://prsindia.org/mptrack/rajya-sabha/mirmohammadfayaz
12,JK2024AC03,https://www.news18.com/elections/jammu-and-kashmir/mir-mohammad-fayaz-assembly-candidate-u08aed2022a003e2024c005/
13,JK2024AC03,https://timelinedaily.com/elections/in-a-high-stakes-battle-mir-mohammad-fayaz-eyes-wresting-kupwara
14,JK2024AC04,https://www.greaterkashmir.com/front-page-2/10-political-heirs-follow-in-their-fathers-footsteps/
15,JK2024AC04,https://en.wikipedia.org/wiki/Qaysar_Jamshaid_Lone
16,JK2024AC04,https://myneta.info/JammuKashmir2024/candidate.php?candidate_id=593
17,JK2024AC05,https://en.wikipedia.org/wiki/Sajjad_Gani_Lone
18,JK2024AC05,https://www.elections.in/political-leaders/sajjad-gani-lone.html
19,JK2024AC05,https://wiki2.org/en/Sajjad_Ghani_Lone
20,JK2024AC05,https://www.bbc.com/news/world-asia-india-48338613
21,JK2024AC05,https://www.oneindia.com/politicians/sajad-gani-lone-66915.html
22,JK2024AC06,https://en.wikipedia.org/wiki/Khursheed_Ahmad_Shiekh
23,JK2024AC06,https://www.hindustantimes.com/india-news/engineer-rashids-brother-khurshid-ahmad-sheikh-trails-from-langate-october-8-jammu-and-kashmir-election-results-latest-101728355680373.html
24,JK2024AC06,https://theprint.in/politics/engineer-rashids-brother-leads-by-over-4100-votes-in-high-stakes-battle-in-jk-langate/2300912/
25,JK2024AC06,https://timelinedaily.com/elections/engineer-rashids-brother-khursheed-ahmad-sheikh-wins-from-langate
26,JK2024AC06,https://www.cnbctv18.com/india/politics/langate-assembly-election-engineer-rashid-brother-vs-cong-pdp-19484227.htm
27,JK2024AC07,https://thekashmirhorizon.com/2024/09/01/dynasties-in-transition-dawn-of-a-new-era-in-jks-electoral-politics/
28,JK2024AC07,https://www.earlytimes.in/newsdet.aspx?q=153102
29,JK2024AC07,https://www.morningkashmir.com/meet-jk-politicals-who-carry-families-legacy-in-politics/
30,JK2024AC08,https://en.wikipedia.org/wiki/Javid_Ahmad_Dar
31,JK2024AC08,https://electionpandit.com/candidate/javid_ahmad_dar
32,JK2024AC08,https://mail.myneta.info/JammuKashmir2024/candidate.php?candidate_id=716
33,JK2024AC09,https://en.wikipedia.org/wiki/Sajjad_Shafi
34,JK2024AC09,https://www.greaterkashmir.com/front-page-2/10-political-heirs-follow-in-their-fathers-footsteps/
35,JK2024AC09,https://newsmeter.in/politics/jk-polls-at-least-13-new-mlas-from-political-families-737333
36,JK2024AC09,https://kashmirlife.net/13-newly-elected-jk-mlas-hail-from-political-families-nc-leads-369440/
37,JK2024AC09,https://electionpandit.com/candidate/sajjad_shafi
38,JK2024AC10,https://www.greaterkashmir.com/latest-news/former-mla-from-baramulla-javid-baig-joins-national-conference/
39,JK2024AC10,https://asianmail.in/2024/03/08/baramulla-ex-mla-javid-baig-to-join-nc-today/
40,JK2024AC10,https://kashmirobserver.net/2024/03/08/from-baramulla-mla-javid-baig-joins-nc/
41,JK2024AC10,https://kashmirreader.com/2024/03/08/baramulla-ex-mla-javid-baig-to-join-nc-today/
42,JK2024AC11,https://myneta.info/JammuKashmir2024/candidate.php?candidate_id=722
43,JK2024AC11,https://en.wikipedia.org/wiki/Pirzada_Farooq_Ahmed_Shah
44,JK2024AC11,https://prsindia.org/mlatrack/pirzada-farooq-ahmed-shah
45,JK2024AC12,https://en.wikipedia.org/wiki/Irfan_Hafiz_Lone
46,JK2024AC12,https://myneta.info/JammuKashmir2024/candidate.php?candidate_id=880
47,JK2024AC12,https://www.thehindu.com/elections/candidates/JammuKashmir2024/irfan-hafiz-lone-880
48,JK2024AC12,https://risingkashmir.com/performance-coupled-with-honesty-the-journey-of-irfan-hafiz-lone-from-ddc-member-to-mla/
49,JK2024AC12,https://asianmail.in/2024/08/31/irfan-hafiz-lone-to-join-congress/
50,JK2024AC13,https://myneta.info/JammuKashmir2024/candidate.php?candidate_id=604
51,JK2024AC13,https://en.wikipedia.org/wiki/Javaid_Riyaz
52,JK2024AC13,https://www.news18.com/elections/assembly/jammu-and-kashmir/javaid-riyaz-candidate-u08aed2022a013e2024c001/
