FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
1,AP1977PC35,Brother,Poddutoori Ganga Reddy,"Member of Parliament, 4th and 5th Lok Sabha; MLA, Andhra Pradesh Legislative Assembly; Chairman, Zila Parishad Adilabad","1967–1977 (MP), 1979–1983 (MLA), Years for Zila Parishad Chairmanship not specified","Adilabad (Lok Sabha & Zila Parishad), Assembly Constituency Not Specified",Adilabad,Andhra Pradesh
2,KL1977PC17,,,,,,,
3,UP1977PC73,,,,,,,
4,MH1977PC39,,,,,,,
5,RJ1977PC12,,,,,,,
6,UP1977PC27,,,,,,,
7,MH1977PC19,,,,,,,
8,UP1977PC76,,,,,,,
9,WB1977PC02,,,,,,,
10,UP1977PC56,,,,,,,
11,KL1977PC15,,,,,,,
12,UP1977PC03,,,,,,,
13,RJ1977PC08,,,,,,,
14,AP1977PC09,,,,,,,
15,HR1977PC01,,,,,,,
16,UP1977PC25,,,,,,,
17,GJ1977PC07,Daughter,Ashaben Dwarkadas Patel,MLA (Unjha),"2017-2019 (INC), 2019-present (BJP)",Unjha,Mehsana,Gujarat
18,PB1977PC02,,,,,,,
19,UP1977PC06,Daughter-in-law,Renu Chaudhary,"President, Zila Panchayat",2016,Unknown,Amroha,Uttar Pradesh
20,AP1977PC06,,,,,,,
21,GJ1977PC20,Father,Fulsinhji Dabhi,"President, Gujarat Kshatriya Sabha (caste association with strong influence in Gujarat politics)","1970s (exact term period not stated, influential across the 1970s)",Unknown,Unknown,Gujarat
22,AP1977PC25,,,,,,,
23,JK1977PC03,,,,,,,
24,AN1977PC01,Daughter,Anita Mondal,"Trinamool Congress candidate for Andaman & Nicobar Islands Lok Sabha seat (2014); Councillor, Bidhannagar Municipality","2014 (Lok Sabha candidate), Unknown (Municipality Councillor)",Andaman & Nicobar Islands (Lok Sabha); Bidhannagar Municipality,South 24 Parganas (Municipality),West Bengal
25,UP1977PC11,,,,,,,
26,TN1977PC06,,,,,,,
27,WB1977PC28,Brother,Manindra Nath Sengupta,Leader of the Communist Party,Unknown,Unknown,Unknown,West Bengal
28,BR1977PC22,,,,,,,
29,BR1977PC36,,,,,,,
30,AR1977PC02,,,,,,,
31,AR1977PC01,,,,,,,
32,WB1977PC38,,,,,,,
33,OR1977PC10,,,,,,,
34,BR1977PC40,Father,Dr. Anugrah Narayan Sinha,First Deputy Chief Minister and Finance Minister of Bihar,1946-1957,"Arrah (Assembly, Bihar)",Bhojpur,Bihar
35,BR1977PC40,Spouse,Kishori Sinha,Member of Parliament (Lok Sabha),1980-1989,Vaishali,Vaishali,Bihar
36,BR1977PC40,Son,Nikhil Kumar,Member of Parliament (Lok Sabha); Governor of Nagaland and Governor of Kerala,"2004-2009 (MP), 2009-2013 (Nagaland), 2013-2014 (Kerala)",Aurangabad,Aurangabad,Bihar
37,BR1977PC40,Daughter-in-law,Shyama Singh,Member of Parliament (Lok Sabha),1999-2004,Aurangabad,Aurangabad,Bihar
38,BR1977PC40,Nephew,Dr. Vijay Kumar Singh,"Cabinet Minister, Government of Bihar",Unknown,Unknown,Unknown,Bihar
39,MH1977PC33,,,,,,,
40,AS1977PC03,,,,,,,
41,UP1977PC45,,,,,,,
42,KL1977PC03,,,,,,,
43,BR1977PC01,,,,,,,
44,KA1977PC27,,,,,,,
45,UP1977PC81,Son,Ajit Singh,"Union Minister, Member of Parliament (Lok Sabha), Founder of Rashtriya Lok Dal (RLD)","1986-2014 (various terms, including Union Minister roles 1986-2001, MP 1989-2014)","Baghpat, Mathura (multiple terms)","Baghpat, Mathura",Uttar Pradesh
46,UP1977PC81,Grandson,Jayant Chaudhary,"Member of Parliament (Lok Sabha), President of Rashtriya Lok Dal (RLD)","2009-2014, 2019-present (party president)",Mathura,Mathura,Uttar Pradesh
47,UP1977PC81,Wife,Gayatri Devi,Member of Legislative Assembly (MLA) Uttar Pradesh,1969,Iglas,Aligarh,Uttar Pradesh
48,UP1977PC81,Daughter,Gyanvati,"Member of Legislative Assembly (MLA) Uttar Pradesh (Janata Dal - 1991, BJP - 1996)","1991, 1996","Iglas, Khair",Aligarh,Uttar Pradesh
49,UP1977PC31,,,,,,,
50,MP1977PC23,,,,,,,
51,OR1977PC02,,,,,,,
52,BR1977PC19,,,,,,,
53,UP1977PC43,Son,Neeraj Shekhar,"Member of Parliament, Lok Sabha (Ballia: 2008–2014), Member of Parliament, Rajya Sabha (Uttar Pradesh: 2014–present)",2008–present,"Ballia (Lok Sabha), Uttar Pradesh (Rajya Sabha)",Ballia,Uttar Pradesh
54,UP1977PC32,,,,,,,
55,GJ1977PC14,Son,Vipulbhai Mansinhbhai Chaudhary,"Chairman, Dudhsagar Dairy; Former Minister in Gujarat State Government",2005–Present (Chairman); Ministerial portfolio at age 28 (approx. late 1990s-early 2000s),Unknown,Mehsana,Gujarat
56,KA1977PC12,,,,,,,
57,KA1977PC13,Son,N. Santosh Hegde,Judge of the Supreme Court of India,1999–2005,Not Applicable,Unknown,Unknown
58,BR1977PC29,,,,,,,
59,WB1977PC35,,,,,,,
60,UP1977PC37,,,,,,,
61,RJ1977PC16,,,,,,,
62,AP1977PC16,,,,,,,
63,UP1977PC29,,,,,,,
64,MH1977PC43,Son,Jairaj Kakade,Contested 2009 Baramati Lok Sabha Election,2009 (contested),Baramati,Pune,Maharashtra
65,MH1977PC43,Daughter-in-law,Mrunalini Kakade,Contested 2009 Baramati Lok Sabha Election,2009 (contested),Baramati,Pune,Maharashtra
66,JK1977PC01,,,,,,,
67,WB1977PC13,,,,,,,
68,UP1977PC12,,,,,,,
69,BR1977PC18,,,,,,,
70,RJ1977PC23,,,,,,,
71,AS1977PC06,,,,,,,
72,WB1977PC14,,,,,,,
73,UP1977PC34,,,,,,,
74,RJ1977PC10,,,,,,,
75,MH1977PC34,,,,,,,
76,BR1977PC33,Cousin,Bhadrakali Mishra,"Prominent political leader in Nepal, Minister in Government of Nepal, Member of Parliament",1959–1994 (various roles),Unknown,Unknown,Nepal
77,KA1977PC25,,,,,,,
78,KA1977PC05,,,,,,,
79,WB1977PC10,,,,,,,
80,OR1977PC11,,,,,,,
81,BR1977PC02,,,,,,,
82,MP1977PC28,,,,,,,
83,AP1977PC05,Sister,P. Vani Ramanarao,Contested Lok Sabha election as Bharatiya Lok Dal candidate,1977,Bhadrachalam,Khammam,Andhra Pradesh
84,OR1977PC03,,,,,,,
85,BR1977PC30,,,,,,,
86,MH1977PC24,,,,,,,
87,RJ1977PC09,,,,,,,
88,PB1977PC11,Daughter,Paramjit Kaur Gulshan,"Member of Parliament, Lok Sabha","2004–2009, 2009–2014","Bathinda (2004), Faridkot (2009)","Bathinda, Faridkot",Punjab
89,GJ1977PC08,,,,,,,
90,RJ1977PC20,,,,,,,
91,MP1977PC02,,,,,,,
92,HR1977PC08,,,,,,,
93,MP1977PC30,,,,,,,
94,OR1977PC09,,,,,,,
95,KA1977PC01,,,,,,,
96,KA1977PC28,,,,,,,
97,UP1977PC05,,,,,,,
98,RJ1977PC02,Son,Shopat Singh Godara,"Member of Parliament (Lok Sabha) from Bikaner, MLA from Hanumangarh (four terms)","MP: 1989, MLA: Various years","Bikaner (Lok Sabha), Hanumangarh (Assembly)","Bikaner, Hanumangarh",Rajasthan
99,BR1977PC39,,,,,,,
100,MP1977PC15,,,,,,,
101,UP1977PC64,,,,,,,
102,WB1977PC42,,,,,,,
103,AP1977PC03,Son,Pusapati Ananda Gajapati Raju,"Member of Parliament (Lok Sabha), State Cabinet Minister (Andhra Pradesh), MLA (Bhimunipatnam)",1983–1999 (various terms in AP Assembly and Lok Sabha),"Bobbili (Lok Sabha), Bhimunipatnam (MLA)",Vizianagaram,Andhra Pradesh
104,AP1977PC03,Son,Pusapati Ashok Gajapathi Raju,"Member of Parliament (Lok Sabha), Union Minister for Civil Aviation, MLA (Andhra Pradesh)","1978–2004 (MLA), 2014–2019 (Lok Sabha), 2014–2018 (Union Minister)",Vizianagaram (both Lok Sabha and MLA),Vizianagaram,Andhra Pradesh
105,AP1977PC03,Granddaughter,Pusapati Aditi Vijayalakshmi Gajapathi Raju,Politician (contested for office in Andhra Pradesh Assembly),"2023 (contested, did not win)",Unknown,Vizianagaram,Andhra Pradesh
106,OR1977PC16,,,,,,,
107,WB1977PC41,,,,,,,
108,MH1977PC09,Spouse,Keshav Gore,"Socialist leader, civic activist; involved in Samyukta Maharashtra Movement, Goa Liberation movement; Founder of Keshav Gore Trust",1940s–1960 (died in 1960),Unknown,Unknown,Maharashtra
109,MH1977PC06,Brother,B.T. Ranadive,General Secretary of Communist Party of India and President of All India Trade Union Congress,"1948-1950 (CPI General Secretary); Multiple terms as AITUC President, notably 1946-1957",N/A,N/A,National
110,MH1977PC06,Spouse,P.B. Rangnekar,"Maharashtra State Secretariat Member, Communist Party of India (Marxist); Office Secretary, CPI(M) Maharashtra; Prominent Leader of All India Students' Federation (pre-independence)","Multiple years, especially 1940s–1970s",N/A,Mumbai,Maharashtra
111,MH1977PC07,,,,,,,
112,MH1977PC08,Son,Mahesh Jethmalani,"Member of Parliament, Rajya Sabha",2021-present,"Nominated, Rajya Sabha",Unknown,National
113,MH1977PC04,,,,,,,
114,MH1977PC05,Son,Shivaji Bapu Kamble,"Member of Parliament (Lok Sabha), Dharashiv; prospective candidate for Vidhan Sabha (Umarga)",Unknown–present,"Dharashiv, Umarga (prospective)",Dharashiv,Maharashtra
115,GJ1977PC23,,,,,,,
116,UP1977PC10,,,,,,,
117,UP1977PC78,,,,,,,
118,MH1977PC18,Son,R. S. Gavai (Ramakrishna Suryabhan Gavai),"Member of Parliament (Lok Sabha), Governor of Bihar, Sikkim and Kerala, founder of RPI (Gavai)","MP: Multiple terms between 1964 and 1998, Governor: 2006-2011","Amravati, Maharashtra",Amravati,Maharashtra
119,GJ1977PC26,,,,,,,
120,WB1977PC39,,,,,,,
