FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
1,AP1991PC35,,,,,,,
2,KL1991PC17,,,,,,,
3,UP1991PC73,,,,,,,
4,GJ1991PC10,,,,,,,
5,MH1991PC39,Son,Shankarrao Gadakh,"Member of Maharashtra Legislative Assembly (MLA), Minister of Soil and Water Conservation, Guardian Minister of Osmanabad district, Former Youth Congress campaigner, Founder of Krantikari Shetkari Paksha, Former member of Shiv Sena","2009-present (MLA), Minister since 2019, Entered politics 1995",Nevasa,Ahmednagar,Maharashtra
6,MH1991PC39,Grandson,Udayan Shankarrao Gadakh,"Active in local politics; youth leader, involved in Gram Panchayat elections in Nevasa taluka",2021-present (active in local elections),Nevasa (local),Ahmednagar,Maharashtra
7,MH1991PC39,Son-in-law of Grandson (via engagement/marriage to political family),Dr. Nivedita Ghule (Spouse: Udayan Gadakh),Daughter of former NCP MLA Chandrashekhar Ghule; not directly a politician but from a family of former MLA,NA (Father Chandrashekhar Ghule: former MLA),"Unknown (Chandrashekhar Ghule: NCP, Maharashtra)",Unknown,Maharashtra
8,RJ1991PC12,,,,,,,
9,UP1991PC27,Son,Ram Achal Rajbhar,"Member of Uttar Pradesh Legislative Assembly (MLA), Akbarpur, multiple terms; Cabinet Minister, Uttar Pradesh","1993–2012, 2017–present",Akbarpur,Ambedkar Nagar,Uttar Pradesh
10,MH1991PC19,Son,Akash Pandurang Fundkar,"Member, Maharashtra Legislative Assembly (MLA)",2014–present,Khamgaon,Buldhana,Maharashtra
11,UP1991PC76,Father,Mohan Lal Gautam,Indian freedom activist (some records refer to him as 'famous freedom fighter'),Pre-1947,Unknown,Unknown,Uttar Pradesh
12,WB1991PC02,,,,,,,
13,UP1991PC56,,,,,,,
14,KL1991PC15,,,,,,,
15,UP1991PC03,,,,,,,
16,RJ1991PC08,Spouse,Pratap Singh,"Member of Parliament, Rajasthan Legislative Assembly (multiple terms), Union Minister of State (Defence, Youth Affairs & Sports, Home Affairs)","1998-2008 (MLA), multiple tenures as Union Minister post-2009, 15th Lok Sabha (2009-2014)",Alwar,Alwar,Rajasthan
17,AP1991PC09,Son,G. M. Harish Balayogi,Contested Amalapuram Lok Sabha seat (Telugu Desam Party),2004,Amalapuram,East Godavari,Andhra Pradesh
18,UP1991PC25,Mother,Indira Gandhi,Prime Minister of India,"1966-1977, 1980-1984",Rae Bareli,Rae Bareli,Uttar Pradesh
19,UP1991PC25,Grandfather,Jawaharlal Nehru,Prime Minister of India,1947-1964,Phulpur,Allahabad,Uttar Pradesh
20,UP1991PC25,Brother,Sanjay Gandhi,"Member of Parliament, General Secretary Indian National Congress",1977-1980,Amethi,Amethi,Uttar Pradesh
21,UP1991PC25,Spouse,Sonia Gandhi,"President of Indian National Congress, Member of Parliament",1998-present,Rae Bareli,Rae Bareli,Uttar Pradesh
22,UP1991PC25,Son,Rahul Gandhi,"Member of Parliament, Former President INC",2004-present,"Amethi, Wayanad","Amethi, Wayanad","Uttar Pradesh, Kerala"
23,UP1991PC25,Daughter,Priyanka Gandhi Vadra,"Member of Parliament, General Secretary Indian National Congress",2024-present,Wayanad,Wayanad,Kerala
24,UP1991PC25,Sister-in-law,Maneka Gandhi,"Union Minister, Member of Parliament",1982-present,"Sultanpur, Pilibhit, Aonla","Sultanpur, Pilibhit, Bareilly",Uttar Pradesh
25,UP1991PC25,Nephew,Varun Gandhi,Member of Parliament,2009-present,"Pilibhit, Sultanpur","Pilibhit, Sultanpur",Uttar Pradesh
26,GJ1991PC07,,,,,,,
27,UP1991PC06,,,,,,,
28,AP1991PC06,Brother,Konathala Raghunath,Contested MLA (Anakapalle),Unknown,Anakapalle,Anakapalli,Andhra Pradesh
29,GJ1991PC20,Son-in-law,Madhav Singh Solanki,"Chief Minister of Gujarat (multiple terms), Member of Parliament (Lok Sabha) for Godhra and Rajya Sabha member","Chief Minister: 1976-77, 1980-85, 1989-90, MP: 1980s-1990s","Godhra (Lok Sabha), Gujarat (Rajya Sabha)",Godhra,Gujarat
30,AP1991PC25,Father,Anantha Venkata Reddy,"Member of Parliament, Lok Sabha",Unknown,Anantapur,Anantapur,Andhra Pradesh
31,JK1991PC03,,,,,,,
32,AN1991PC01,Daughter,Anita Mondal,"Contested Lok Sabha as All India Trinamool Congress (AITC) candidate in 2014, Councillor (TMC) in Bidhannagar Municipality","2014 (Lok Sabha candidate), Councillor (Year not specified - ongoing as of 2014)",Andaman & Nicobar Islands (Lok Sabha); Bidhannagar Municipality (Councillor),North 24 Parganas (Councillor),West Bengal
