FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
1,AP1996PC35,,,,,,,
2,KL1996PC17,,,,,,,
3,UP1996PC73,,,,,,,
4,GJ1996PC10,,,,,,,
5,MH1996PC39,Son,Ravsaheb Patil Shelke,"Director, District Cooperative Bank (Ahmednagar)",Unknown,Unknown,Ahmednagar,Maharashtra
6,RJ1996PC12,,,,,,,
7,UP1996PC27,Son,Laxmi Chandra Kharvar,Contested as BSP candidate for Mahadeva (SC) Assembly (Vidhan Sabha) seat,2022,Mahadeva (SC),Basti,Uttar Pradesh
8,MH1996PC19,Son,Akash Pandurang Fundkar,Member of Maharashtra Legislative Assembly (MLA),2019–present,Khamgaon,Buldhana,Maharashtra
9,UP1996PC76,Father,Mohan Lal Gautam,"Member, Constituent Assembly of India; Renowned Freedom Fighter (Involved in Political Decision-Making During Independence)","Unknown (Constituent Assembly, 1946-1950)",Unknown,Aligarh,Uttar Pradesh
10,WB1996PC02,,,,,,,
11,UP1996PC56,,,,,,,
12,KL1996PC15,,,,,,,
13,UP1996PC03,,,,,,,
14,RJ1996PC08,,,,,,,
15,AP1996PC09,Son,K. Sanjay Murthy,Comptroller and Auditor General of India (constitutional statutory position),2024-present,Not applicable,Not applicable,India
16,HR1996PC01,,,,,,,
17,UP1996PC25,,,,,,,
18,MH1996PC21,,,,,,,
19,GJ1996PC07,,,,,,,
20,PB1996PC02,,,,,,,
21,UP1996PC06,,,,,,,
22,AP1996PC06,Son,Chintakayala Vijay,"Active Political Worker, Telugu Desam Party (TDP), reported to be considered for MLA candidacy for Narsipatnam constituency","Not Yet Held Elected Office (Active as of 2024, reported as likely successor/contender for election)",Narsipatnam (potential/future),Anakapalli,Andhra Pradesh
23,GJ1996PC20,Son-in-law,Madhav Singh Solanki,Chief Minister of Gujarat; Union Minister; Member of Parliament,"1976–1985, 1989–1990, 1991, 1962–1989, 1991–1999","Various (Gujarat Vidhan Sabha, Lok Sabha); Anand",Anand,Gujarat
24,AP1996PC25,Father,Anantha Venkata Reddy,"Member of Parliament, Lok Sabha","Before 1996 (exact years unknown, but was predecessor in Anantapur)",Anantapur,Anantapur,Andhra Pradesh
25,JK1996PC03,,,,,,,
26,AN1996PC01,Daughter,Anita Mondal,"Trinamool Congress candidate for Andaman and Nicobar Islands Lok Sabha seat; Councillor, Bidhannagar Municipality",2014 (candidate); Unknown–present (municipal councillor),"Andaman and Nicobar Islands (Lok Sabha, candidate); Bidhannagar Municipality (Councillor)",Andaman and Nicobar Islands (Lok Sabha seat),Andaman and Nicobar Islands (Lok Sabha); West Bengal (Municipality)
27,UP1996PC11,Son,Siddhraj Singh,Contested 2017 Uttar Pradesh Assembly election from Aonla (Samajwadi Party); Contested 2022 Uttar Pradesh Assembly election from Bilsi (Bharatiya Janata Party),"2017 (Aonla, SP), 2022 (Bilsi, BJP)","Aonla (2017, SP); Bilsi (2022, BJP)",Bareilly (Aonla); Badaun (Bilsi),Uttar Pradesh
28,TN1996PC06,,,,,,,
29,BR1996PC22,,,,,,,
30,BR1996PC36,,,,,,,
31,AR1996PC02,,,,,,,
32,AR1996PC01,,,,,,,
33,WB1996PC38,,,,,,,
34,OR1996PC10,Son,Naveen Patnaik,"Chief Minister of Odisha, Member of Lok Sabha, founder and leader of Biju Janata Dal",2000–2024 (as CM); 1997–2000 (Lok Sabha); 1997–present (BJD leader),"Hinjili (for Vidhan Sabha), Aska (for Lok Sabha)",Ganjam,Odisha
35,BR1996PC40,,,,,,,
36,MH1996PC33,,,,,,,
37,AS1996PC03,,,,,,,
38,UP1996PC45,Brother,Umakant Yadav,Member of Parliament (Lok Sabha),2004-2009,Machhlishahr,Jaunpur,Uttar Pradesh
39,UP1996PC45,Son,Arun Kumar Yadav,Member of Legislative Assembly (MLA),2017–2022,Phoolpur Pawai,Azamgarh,Uttar Pradesh
40,KL1996PC03,,,,,,,
41,BR1996PC01,,,,,,,
42,KA1996PC27,,,,,,,
43,UP1996PC81,Father,Charan Singh,Prime Minister of India; Chief Minister of Uttar Pradesh; Member of Parliament (Lok Sabha and Vidhan Sabha),1937-1987 (multiple terms),"Baghpat (Lok Sabha), Chhaprauli (Vidhan Sabha), and others","Baghpat, Meerut",Uttar Pradesh
44,UP1996PC81,Mother,Gayatri Devi,"Member of Legislative Assembly (MLA), Member of Parliament (Lok Sabha)","1974 (MLA), 1980 (MP)","Iglas (MLA), Kairana (Lok Sabha)","Aligarh (Iglas), Muzaffarnagar (Kairana)",Uttar Pradesh
45,UP1996PC81,Son,Jayant Chaudhary,"Member of Parliament (Lok Sabha), President of Rashtriya Lok Dal","2009-2014 (Lok Sabha), President RLD 2021-present",Mathura,Mathura,Uttar Pradesh
46,UP1996PC31,Father,Rudrasen Chaudhary,"Member of Parliament, Bahraich",Prior to 1996,Bahraich,Bahraich,Uttar Pradesh
47,MP1996PC23,,,,,,,
48,OR1996PC02,Spouse,Indurani Mohapatra,"Member of Legislative Assembly (MLA), Soro Constituency, Odisha (by-election)","1996 (11th Odisha Vidhan Sabha, by-election)",Soro,Balasore,Odisha
49,BR1996PC19,,,,,,,
50,UP1996PC43,Son,Neeraj Shekhar,"Member of Parliament (Lok Sabha and Rajya Sabha), Contested multiple elections from Ballia; Member of BJP and previously SP","2007–present (Lok Sabha 2007–2014; Rajya Sabha 2014–2019, 2019–present)",Ballia (Lok Sabha); Uttar Pradesh (Rajya Sabha),Ballia,Uttar Pradesh
51,UP1996PC43,Grandson,Ravi Shankar Singh (Pappu),"Member, Uttar Pradesh Legislative Council (BJP)",2022–present,"Unknown (Member, UP Legislative Council)",Unknown,Uttar Pradesh
52,UP1996PC43,Son,Pankaj Shekhar,"Active in BJP (not publicly known to have contested or held an elected office, but party worker/leaders list him in active political participation)",Unknown,Unknown,Ballia,Uttar Pradesh
53,UP1996PC32,Son,Vaibhav Singh,"National General Secretary, Bharatiya Janata Yuva Morcha (BJYM)",Unknown,Not Applicable,Not Applicable,Not Applicable
54,WB1996PC06,,,,,,,
55,GJ1996PC14,Son,Mukesh Gadhvi,"Member of Parliament, Lok Sabha; Member of Gujarat Legislative Assembly",MP: 2009–2013; MLA: 1998–2009,"Banaskantha (MP), Danta (MLA)",Banaskantha,Gujarat
56,UP1996PC59,,,,,,,
57,KA1996PC12,,,,,,,
58,KA1996PC13,Mother,Girija Shastry,"Deputy Mayor, Hubli-Dharwad Municipal Corporation",1985-1986,Unknown,Dharwad,Karnataka
59,BR1996PC29,Son,Chanakya Prakash Ranjan,"Contested elections (Belhar Assembly, Bihar, 2025)","2025 (contested, not elected)",Belhar,Banka,Bihar
60,WB1996PC35,,,,,,,
61,UP1996PC37,Spouse,Om Prakash Paswan,"MLA, Maniram (1989 - Hindu Mahasabha, 1991 and 1993 - BJP)","1989, 1991, 1993",Maniram,Gorakhpur,Uttar Pradesh
62,UP1996PC37,Son,Kamlesh Paswan,"Member of Parliament, Lok Sabha (2009-present); MLA, Maniram (2002-2007)",Lok Sabha: 2009-present; MLA: 2002-2007,"Bansgaon (Lok Sabha), Maniram (MLA)",Gorakhpur,Uttar Pradesh
63,UP1996PC37,Son,Vimlesh Paswan,"MLA, Bansgaon","2017, 2022",Bansgaon,Gorakhpur,Uttar Pradesh
64,UP1996PC37,Brother-in-law,Chandresh Paswan,"MLA, Maniram","Post-1996 (exact years not clearly specified in available sources, after Om Prakash Paswan's death)",Maniram,Gorakhpur,Uttar Pradesh
65,RJ1996PC16,,,,,,,
66,AP1996PC16,,,,,,,
67,MH1996PC43,Daughter,Supriya Sule,Member of Parliament (Lok Sabha),2009–present,Baramati,Pune,Maharashtra
68,MH1996PC43,Nephew,Ajit Pawar,"Deputy Chief Minister, Member Maharashtra Legislative Assembly (MLA), Former MP","1991–present (MLA), multiple terms as Deputy CM",Baramati (MLA),Pune,Maharashtra
69,MH1996PC43,Grand-nephew,Rohit Pawar,Member of Maharashtra Legislative Assembly (MLA),2019–present,Karjat-Jamkhed,Ahmednagar,Maharashtra
70,MH1996PC43,Nephew,Rajendra Pawar,"Zilla Parishad Member, involved in local politics",2017 Zilla Parishad,Baramati (Zilla Parishad),Pune,Maharashtra
71,MH1996PC43,Grand-nephew,Parth Pawar,"Contested Lok Sabha 2019 (unsuccessful), son of Ajit Pawar",2019 (contested),Maval,Pune,Maharashtra
72,MH1996PC43,Niece-in-law,Sunetra Pawar,"Contested Lok Sabha 2024 (unsuccessful), wife of Ajit Pawar",2024 (contested),Baramati,Pune,Maharashtra
