FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
1,AP1962PC36,,,,,,,
2,AP1962PC27,,,,,,,
3,UP1962PC433,,,,,,,
4,GJ1962PC120,,,,,,,
5,RJ1962PC346,Daughter,Sharda Bhargava,Vice Chairperson of Rajya Sabha (Upper House of Indian Parliament),1960s–1970s (vice chairperson position repeatedly; member from 1952–1972),Rajya Sabha (Nominated/INC),Unknown,Rajasthan
6,MH1962PC254,,,,,,,
7,RJ1962PC342,,,,,,,
8,PB1962PC318,,,,,,,
9,KL1962PC143,Spouse,Lakshmi Kutty Amma,None (no record of contesting or holding elected political office),Unknown,Unknown,Unknown,Kerala
10,KL1962PC143,Brother-in-law,P. Govindan Pillai,"Member, Communist Party of India (Marxist) - Senior leader and party stalwart","Unknown (known for holding senior party roles, not a legislator)",Unknown,Unknown,Kerala
11,MH1962PC255,Spouse,Vimalabai Deshmukh,"Member of Parliament, Lok Sabha",1965-1967,Amravati,Amravati,Maharashtra
12,GJ1962PC114,,,,,,,
13,PB1962PC332,,,,,,,
14,UP1962PC365,,,,,,,
15,AP1962PC05,,,,,,,
16,GJ1962PC122,,,,,,,
17,AP1962PC25,,,,,,,
18,OR1962PC307,Son,Bhartruhari Mahtab,Member of Parliament (Lok Sabha),1998–present,Cuttack,Cuttack,Odisha
19,TN1962PC220,,,,,,,
20,WB1962PC477,,,,,,,
21,BR1962PC95,,,,,,,
22,MH1962PC269,,,,,,,
23,WB1962PC478,,,,,,,
24,AS1962PC46,Wife's Uncle,Brington B. Lyngdoh,"Chief Minister of Meghalaya (multiple terms), leader in hill state movement","1979–1981, 1983, 1988–1990, 1990",Various constituencies in Meghalaya Legislative Assembly,Meghalaya (multiple districts),Meghalaya
25,UP1962PC403,,,,,,,
26,KL1962PC133,,,,,,,
27,BR1962PC56,,,,,,,
28,UP1962PC391,,,,,,,
29,MP1962PC168,Granddaughter-in-law,Bharti Pardhi,Municipal Councillor (Ward 22),current (as of 2024),"Ward 22, Balaghat",Balaghat,Madhya Pradesh
30,MP1962PC168,Grandson,Khirsagar Pardhi,District Panchayat Member,Unknown,Unknown,Balaghat,Madhya Pradesh
31,OR1962PC314,,,,,,,
32,UP1962PC406,,,,,,,
33,MP1962PC162,Spouse,Guru Agam Das,"Member of Parliament (MP), Lok Sabha",1952-1955,Bilaspur-Durg-Raipur,"Bilaspur, Durg, Raipur",Madhya Pradesh
34,UP1962PC392,Cousin,Krishnan Gopal Datta,Active Congressman in Punjab,Unknown,Unknown,Unknown,Punjab
35,WB1962PC450,,,,,,,
36,GJ1962PC116,Spouse,Akbarbhai Chavda,"Member of Parliament, Lok Sabha",1952–1962,Banaskantha,Banaskantha,Gujarat
37,UP1962PC419,,,,,,,
38,KA1962PC291,Grandson,Kengal Shreepada Renu,"Contested MLA elections, Indian National Congress","2013 (Contested), No MLA tenure confirmed",Unknown,Unknown,Karnataka
39,KA1962PC292,Spouse,Yashodhara Dasappa,Minister in Karnataka State Government; Social reformer; Indian National Congress leader,"Post-Independence, specific ministerial tenure dates not fully documented, active through 1950s-1970s",Unknown,Unknown,Karnataka
40,BR1962PC82,Grandfather,Bhikhari Prasad Mahato,"Freedom fighter, leader in the Indigo (Neel) movement in Belhar and Sangrampur, active in local political movements inspired by Mahatma Gandhi",Unknown,Belhar and Sangrampur (movement leader),Banka,Bihar
41,BR1962PC82,Father,Devi Prasad Singh,"Freedom fighter, associated with political and independence movements, but not holder or contestant of formal elected/appointed office",Unknown,Unknown,Banka,Bihar
42,WB1962PC476,,,,,,,
43,UP1962PC397,,,,,,,
44,UP1962PC396,,,,,,,
45,RJ1962PC349,,,,,,,
46,UP1962PC389,,,,,,,
47,MH1962PC234,Father,Keshavrao Jedhe,"Member of Parliament (Lok Sabha), Member of Constituent Assembly, President of Maharashtra Pradesh Congress Committee, Member of Pune Municipality","1925 (Pune Municipality), 1946 (Constituent Assembly), until 1959 (Lok Sabha)","Unknown (Lok Sabha, pre-1962 constituency details for Pune region), Bombay (Constituent Assembly)",Pune,Maharashtra
48,WB1962PC455,,,,,,,
49,UP1962PC370,,,,,,,
50,BR1962PC89,,,,,,,
51,RJ1962PC355,,,,,,,
52,GJ1962PC126,Father,Pratap Singh Rao Gaekwad,"Maharaja of Baroda, nominal head, post-independence; Founder and Chancellor of Maharaja Sayajirao University of Baroda","1939–1951 (Ruler), 1951–1968 (Titular Head/Chancellor)","Baroda (as Maharaja, not an electoral seat)",Baroda,Gujarat
53,GJ1962PC126,Brother,Ranjitsinhrao Gaekwad,"Member of Parliament (Lok Sabha), Titular Maharaja of Baroda","1980–1989 (MP Baroda), 1988–2012 (Titular Maharaja)",Baroda,Vadodara,Gujarat
54,AS1962PC50,,,,,,,
55,WB1962PC456,Uncle,Dr. Bidhan Chandra Roy,Chief Minister of West Bengal,1948-1962,N/A,N/A,West Bengal
56,WB1962PC456,Spouse,Nikhil Chakravartty,"Member, Communist Party of India (not an elected official, but political journalist and activist)",Unknown,N/A,N/A,N/A
57,WB1962PC456,Cousin,Indrajit Gupta,"Member of Parliament, Lok Sabha; Union Minister for Home Affairs","1960-2001 (Lok Sabha, various terms), Minister (1996-1998)","Basirhat, Midnapore, and others","North 24 Parganas, Paschim Medinipur",West Bengal
58,WB1962PC457,,,,,,,
59,MP1962PC165,,,,,,,
60,UP1962PC394,,,,,,,
61,BR1962PC87,,,,,,,
62,KA1962PC275,,,,,,,
63,KA1962PC281,,,,,,,
64,WB1962PC453,,,,,,,
65,BR1962PC58,,,,,,,
66,OR1962PC313,,,,,,,
67,BR1962PC83,Son,Kirti Azad,"Member of Parliament, Lok Sabha (multiple terms: Darbhanga, West Bengal-Bardhaman Durgapur), Member of Delhi Legislative Assembly, multiple party affiliations (BJP, INC, AITC)","1999-2004, 2009-2014, 2014-2019 (MP: Darbhanga), 2024–present (MP: Bardhaman Durgapur), 1993-1998 (Delhi MLA)","Darbhanga, Bardhaman-Durgapur, Gole Market (Delhi MLA)","Darbhanga, Bardhaman-Durgapur, Delhi","Bihar, West Bengal, Delhi"
68,BR1962PC83,Daughter-in-law (Son's wife),Poonam Azad,"Contested MLA (AAP, INC) - Sangam Vihar, Delhi; prominent party switch (BJP → AAP → INC)","Contested 2015 (AAP), 2020 (INC) Delhi Assembly",Sangam Vihar,South Delhi,Delhi
69,MH1962PC258,,,,,,,
70,OR1962PC299,,,,,,,
71,RJ1962PC343,,,,,,,
72,PB1962PC326,Daughter,Paramjit Kaur Gulshan,"Member of Parliament (Lok Sabha) for Bathinda (2004–2009), Member of Parliament for Faridkot (2009–2014)",2004–2014,"Bathinda, Faridkot","Bathinda, Faridkot",Punjab
73,GJ1962PC115,,,,,,,
74,RJ1962PC352,,,,,,,
75,MP1962PC149,,,,,,,
76,MH1962PC266,,,,,,,
77,MH1962PC231,,,,,,,
78,MP1962PC176,,,,,,,
79,OR1962PC309,Father,Kishore Chandra Deo Bhanj,"Member, Odisha Legislative Assembly",1951–1960,Daspalla,Nayagarh,Odisha
80,KA1962PC270,,,,,,,
81,KA1962PC272,,,,,,,
82,UP1962PC364,,,,,,,
83,RJ1962PC357,Father,Sadul Singh,"Maharaja of Bikaner (titular head until 1950), Member of Constituent Assembly of India (representing Bikaner princely state)","1943-1950 (Maharaja), 1947-1949 (Constituent Assembly)",Bikaner,Bikaner,Rajasthan
84,RJ1962PC357,Daughter,Siddhi Kumari,"Member, Rajasthan Legislative Assembly (MLA)",2008–present,Bikaner East,Bikaner,Rajasthan
85,BR1962PC93,,,,,,,
86,MP1962PC161,,,,,,,
87,UP1962PC425,,,,,,,
88,WB1962PC481,,,,,,,
89,UP1962PC368,Nephew,Javed Akhtar,"Member of Parliament, Rajya Sabha (Nominated, Arts)",2010-2016,Nominated,Unknown,Nominated (Arts)
90,OR1962PC302,,,,,,,
91,MH1962PC228,,,,,,,
92,MH1962PC227,,,,,,,
93,MH1962PC229,,,,,,,
94,MH1962PC226,,,,,,,
95,GJ1962PC127,Son,Rameshbhai Chhotubhai Patel,"MLA, Gujarat Legislative Assembly (Jalalpore)",1998-Present,Jalalpore,Navsari,Gujarat
96,GJ1962PC127,Son,Arvindbhai Chhotubhai Patel,"MLA, Gujarat Legislative Assembly (Dharampur-ST)",2017-Present,Dharampur (ST),Valsad,Gujarat
97,UP1962PC369,,,,,,,
98,UP1962PC438,Brother-in-law,Raja Bachchu Singh (Girraj Saran Singh),"Member of Parliament, Lok Sabha","1952 (Bharatpur), 1967 (Mathura), Lost 1957 (Bharatpur)","Bharatpur, Mathura","Bharatpur, Mathura","Rajasthan, Uttar Pradesh"
99,UP1962PC438,Brother-in-law,Maharaja Brijendra Singh,"Member of Parliament, Lok Sabha; MLA","1967 (MP, Bharatpur), MLA 1972 (Bharatpur), MLA 1985 (Bayana)","Bharatpur (Lok Sabha), Bharatpur, Bayana (Assembly)",Bharatpur,Rajasthan
100,UP1962PC438,Brother-in-law,Raja Man Singh,MLA (Multiple terms),"1952, 1957, 1962, 1967, 1972, 1977, 1980 (MLA, Deeg, Kumher, Weir)","Deeg, Kumher, Weir",Bharatpur,Rajasthan
101,MH1962PC252,,,,,,,
102,GJ1962PC130,,,,,,,
103,WB1962PC479,,,,,,,
104,BR1962PC92,,,,,,,
105,AS1962PC44,,,,,,,
106,WB1962PC463,,,,,,,
107,WB1962PC462,,,,,,,
108,WB1962PC464,Brother,Sukumar Sen,"Chief Election Commissioner of India (first CEC of India, Sudan, and Nepal)",1950-1958 (India); various years for Sudan and Nepal,Not applicable,Not applicable,All India/National
109,WB1962PC461,,,,,,,
110,UP1962PC417,Son,Shashi Prakash,Member of Parliament (Lok Sabha),1991-1996,Chail,Unknown,Uttar Pradesh
111,KA1962PC294,,,,,,,
112,HP1962PC487,,,,,,,
113,MH1962PC260,,,,,,,
114,UP1962PC412,,,,,,,
115,DL1962PC483,,,,,,,
116,BR1962PC61,,,,,,,
117,BR1962PC99,,,,,,,
118,OR1962PC298,,,,,,,
119,AP1962PC03,Son,Ravu Venkata Sujay Krishna Ranga Rao,"Member of Andhra Pradesh Legislative Assembly; Minister of Mines and Geology, Andhra Pradesh",MLA: 2004–2019; Minister: 2017–2019,Bobbili,Vizianagaram,Andhra Pradesh
