FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
1,TG2019PC01,,,,,,,
2,UP2019PC18,,,,,,,
3,MH2019PC37,Father,Radhakrishna Eknathrao Vikhe Patil,"MLA (Shirdi), Leader of Opposition in Maharashtra Legislative Assembly, Minister in Maharashtra Government","MLA 1995-2019, Minister 2009-2014, Leader of Opposition 2014-2019",Shirdi,Ahmednagar,Maharashtra
4,MH2019PC37,Grandfather,Balasaheb Vikhe Patil,"MP (Lok Sabha), Union Minister of State (Finance), Union Cabinet Minister (Heavy Industries)","MP 1971-1980, 1991-1999; Minister various terms in 1990s","Ahmednagar, Kopargaon (multiple terms)",Ahmednagar,Maharashtra
5,GJ2019PC07,,,,,,,
6,GJ2019PC08,,,,,,,
7,RJ2019PC13,Son,Subhash Chaudhary,"Politician (contested in local elections, Ajmer region, BJP)",Unknown,Unknown,Ajmer,Rajasthan
8,UP2019PC44,,,,,,,
9,MH2019PC06,,,,,,,
10,KL2019PC15,,,,,,,
11,KL2019PC09,Mother,Radha,All India Mahila Congress Worker,Unknown,Unknown,Unknown,Kerala
12,UP2019PC15,,,,,,,
13,WB2019PC02,,,,,,,
14,UP2019PC52,Father,Hemwati Nandan Bahuguna,"Chief Minister of Uttar Pradesh, Member of Parliament, Union Cabinet Minister (various portfolios)","Chief Minister (1973-1975), MP (several terms, 1977-1989), Central Minister (various)","Varanasi, Phulpur, Garhwal",Multiple,"Uttar Pradesh, Uttarakhand"
15,UP2019PC52,Mother,Kamala Bahuguna,Member of Parliament,1977-1980,Phulpur,Prayagraj,Uttar Pradesh
16,UP2019PC52,Brother,Vijay Bahuguna,"Chief Minister of Uttarakhand, Member of Parliament, Member of Legislative Assembly","CM (2012-2014), MP (1999-2004, 2004-2009), MLA (2012-2017)","Tehri Garhwal, Sitarganj","Tehri Garhwal, Udham Singh Nagar",Uttarakhand
17,UP2019PC52,Brother,Shekhar Bahuguna,Contested 2012 Uttar Pradesh Assembly Election (unsuccessful),2012 (contested),Phaphamau,Prayagraj,Uttar Pradesh
18,UK2019PC03,,,,,,,
19,RJ2019PC08,Guru (spiritual and political mentor),Mahant Chandnath,"Member of Parliament (Lok Sabha), Alwar",2014-2017,Alwar,Alwar,Rajasthan
20,AP2019PC07,Father,Chinta Krishnamurthy,Political associate; closely involved with YS Jagan Mohan Reddy and active in party politics (YSRCP),Unknown (active until his passing in 2016),Unknown,Unknown,Andhra Pradesh
21,HR2019PC01,,,,,,,
22,UP2019PC55,Father,Rakesh Pandey,Member of Parliament (Lok Sabha) from Ambedkar Nagar; Member of Legislative Assembly (MLA) from Jalalpur,MP: 2009-2014; MLA: multiple terms (most recently 2022),"Ambedkar Nagar (Lok Sabha), Jalalpur (Assembly)",Ambedkar Nagar,Uttar Pradesh
23,UP2019PC37,Mother,Shibani Bagchi,"Booth-level activist, former member of Bharatiya Jana Sangh (precursor to BJP)","1970s-1980s (approximate, based on party timeline)",Unknown,Unknown,Delhi
24,UP2019PC37,Maternal Grandfather,Name Unknown,RSS Swayamsevak (grassroots cadre),"1970s-1980s (approximate, based on Smriti Irani interviews)",Unknown,Delhi,Delhi
25,UP2019PC37,Father,Ajay Kumar Malhotra,"Congress supporter, no record of held or contested political office",NA,NA,NA,NA
26,MH2019PC07,Spouse,Ravi Gangadhar Rana,"Member of Legislative Assembly (MLA) for Badnera, Maharashtra (four consecutive terms, 2009-present); leader of Rashtriya Yuva Swabhiman Party",2009-present,Badnera,Amravati,Maharashtra
27,GJ2019PC14,,,,,,,
28,PB2019PC02,,,,,,,
