FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
1,AP1957PC30,,,,,,,
2,AP1957PC22,,,,,,,
3,UP1957PC320,,,,,,,
4,MH1957PC102,,,,,,,
5,MH1957PC102,,,,,,,
6,MH1957PC127,,,,,,,
7,RJ1957PC291,Daughter,Sharda Bhargava,"Vice Chairperson, Rajya Sabha",Unknown,Unknown,Unknown,Unknown
8,MH1957PC135,,,,,,,
9,MH1957PC135,,,,,,,
10,UP1957PC318,,,,,,,
11,UP1957PC318,Father,Abdul Majeed Khwaja,Founder and Vice-Chancellor/Chancellor of Jamia Millia Islamia; active in the Indian National Congress and independence movement,"1920-1948 (Vice-Chancellor), 1948-1962 (Chancellor), 1919-1926 (Congress activism, retired from active politics 1926)",None (held educational leadership and leadership in Congress; not elected MP/MLA),Aligarh/Delhi,Uttar Pradesh/Delhi
12,UP1957PC333,Son,Anil Shastri,"Member of Parliament, Lok Sabha; Senior Leader, Indian National Congress; Contested Multiple Elections",1989 (Lok Sabha); Multiple leadership roles afterward,Varanasi,Varanasi,Uttar Pradesh
13,UP1957PC333,Son,Hari Krishna Shastri,"Member of Parliament, Lok Sabha; Minister of State, Government of India; Contested Multiple Elections","1967, 1971, 1980 (Lok Sabha), Minister of State, mid-1980s","Allahabad, Fatehpur","Allahabad/Prayagraj, Fatehpur",Uttar Pradesh
14,UP1957PC298,,,,,,,
15,PB1957PC264,Cousin,Krishnan Gopal Datta,Active Congressman,Unknown,Unknown,Unknown,Punjab
16,PB1957PC264,,,,,,,
17,KL1957PC152,Spouse,Rosamma Punnoose,"Member of Kerala Legislative Assembly (Devikulam 1957–1959, Alleppey 1987–1991); First pro tem Speaker of Kerala Legislative Assembly; Elected in first assembly by-election 1958; Member of Travancore-Cochin Legislative Assembly 1948; Advocate, Communist Party of India leader","1948–1959, 1987–1991","Devikulam (1957–1959), Alleppey (1987–1991), Travancore-Cochin Legislative Assembly (1948)","Idukki, Alappuzha",Kerala
18,KL1957PC152,Sister-in-law,Accamma Cherian,"Member, Travancore State Congress; Indian independence activist; Member, Travancore Legislative Assembly",1947–1948,Unknown,Unknown,Kerala
19,MH1957PC136,Spouse,Vimalabai Deshmukh,"Member of Parliament, Lok Sabha (successor to Panjabrao Deshmukh in Amravati)",1965-1967,Amravati,Amravati,Maharashtra
20,PB1957PC273,,,,,,,
21,UP1957PC309,,,,,,,
22,MH1957PC104,Father,Vallabhbhai Patel,"Deputy Prime Minister of India, Union Minister of Home Affairs, Member of Indian National Congress, President of Indian National Congress, Chairman of Ahmedabad Municipal Committee","1924–1950 (various roles: municipal, Congress president, Home Minister, Deputy PM)",Unknown,"Multiple (Ahmedabad, Bombay Presidency, India)",Bombay/Gujarat
23,MH1957PC104,Brother,Dahyabhai Patel,Member of Parliament (Lok Sabha),"1957–1962, earlier and later terms reported",Kheda and later constituencies in Gujarat,Kheda,Gujarat
24,MH1957PC104,Aunt's son (Cousin/Brother-in-law),Pashabhai Patel,Contested Lok Sabha elections (reported as businessman and political contestant),Contested in 1967 Lok Sabha elections,Unknown,Unknown,Gujarat
25,MH1957PC104,Sister-in-law (Brother's wife),Bhanumati Patel,Contested Lok Sabha elections,Contested in 1967 Lok Sabha elections,Unknown,Unknown,Gujarat
26,AP1957PC20,Brother-in-law,Neelam Sanjiva Reddy,"President of India, Chief Minister of Andhra Pradesh, Speaker of Lok Sabha","1960-1962, 1964-1967 (Chief Minister); 1977-1982 (President); 1967-1969, 1977 (Speaker)","Nandyal (Lok Sabha), multiple as CM/President",Kurnool (for Nandyal),Andhra Pradesh
27,OR1957PC260,Father,Bhanuganga Tribhuban Deb,Member of Orissa Legislative Assembly,"1952, 1957, 1961, 1967",Deogarh,Deogarh,Orissa
28,OR1957PC260,Mother,Jyotimanjari Devi,Member of Orissa Legislative Assembly,1957,Deogarh,Deogarh,Orissa
29,OR1957PC260,Brother,Pradipta Ganga Deb,Member of Orissa Legislative Assembly,"1990, 1995",Deogarh,Deogarh,Odisha
30,OR1957PC260,Nephew,Nitesh Ganga Deb,Member of Odisha Legislative Assembly (MLA) & Member of Parliament (Lok Sabha),"2014-Present (MLA), 2019-Present (MP)","Deogarh (MLA), Sambalpur (MP)","Deogarh, Sambalpur",Odisha
31,OR1957PC260,Niece-in-law,Arundhati Kumari Devi,"Contested/Primary Member, Biju Janata Dal (BJD)",2024-Present,Unknown,Deogarh,Odisha
32,OR1957PC260,Grandnephew,Naman Ganga Deb,"Primary Member, Biju Janata Dal (BJD)",2024-Present,Unknown,Deogarh,Odisha
33,WB1957PC374,,,,,,,
34,WB1957PC374,,,,,,,
35,BR1957PC78,Father,Anugrah Narayan Sinha,First Deputy Chief Minister and Finance Minister of Bihar,1946-1957,Arrah,Bhojpur,Bihar
36,BR1957PC78,Spouse,Kishori Sinha,"Member of Parliament, Lok Sabha",1980-1989,Vaishali,Vaishali,Bihar
37,BR1957PC78,Son,Nikhil Kumar,"Governor of Nagaland, Member of Parliament, Lok Sabha","2009-2013 (Governor); 2004-2009 (MP, Aurangabad)",Aurangabad,Aurangabad,Bihar
38,BR1957PC78,Daughter-in-law,Shyama Singh,"Member of Parliament, Lok Sabha",1999-2004,Aurangabad,Aurangabad,Bihar
39,BR1957PC78,Nephew,Dr. Vijay Kumar Singh,"Cabinet Minister, Bihar",Unknown,Unknown,Unknown,Bihar
40,BR1957PC78,Relative,Chandrashekhar Singh,Chief Minister of Bihar,1983-1985,Unknown,Unknown,Bihar
41,BR1957PC78,Relative (Chandrashekhar Singh's spouse),Manorama Singh,"Member of Parliament, Lok Sabha",1984-1989,Banke Bazar,Gaya,Bihar
42,MH1957PC148,,,,,,,
43,AS1957PC37,,,,,,,
44,UP1957PC343,,,,,,,
45,UP1957PC343,,,,,,,
46,BR1957PC46,,,,,,,
47,MP1957PC181,Son,Madhusudan Gautam,Member of Legislative Assembly (MLA),Unknown,Khairlanji,Balaghat,Madhya Pradesh
48,OR1957PC256,,,,,,,
49,MP1957PC185,Spouse,Guru Agam Das,"Member of Parliament (Lok Sabha), Bilaspur-Durg-Raipur",1952-1955,Bilaspur-Durg-Raipur,Unknown,Madhya Pradesh (now Chhattisgarh)
50,MP1957PC185,Father,Ravishankar Shukla,"Premier of Central Provinces and Berar, and first Chief Minister of reorganised Madhya Pradesh","1947-1956 (CP & Berar), 1956-1957 (Madhya Pradesh)",Unknown,Unknown,Madhya Pradesh
51,MP1957PC185,Brother,Shyama Charan Shukla,Three-time Chief Minister of Madhya Pradesh,"1969-1972, 1975-1977, 1989-1990",Unknown,Unknown,Madhya Pradesh
52,MP1957PC185,Nephew,Amitesh Shukla,"Minister for Rural Development, Chhattisgarh; MLA","2002-2003 (Minister), multiple terms as MLA",Rajim,Gariaband,Chhattisgarh
53,UP1957PC353,,,,,,,
54,MH1957PC98,Spouse,Zohraben Chavda,"Member of Parliament, Lok Sabha",1962-1967,Banaskantha,Banaskantha,Gujarat
55,UP1957PC327,Daughter,Rajkumari Ratna Singh,"Member of Parliament, Lok Sabha","1996–1998, 1999–2004, 2009–2014",Pratapgarh,Pratapgarh,Uttar Pradesh
56,UP1957PC327,Uncle,Brajesh Singh,"Contested elections; prominent political figure, communist leader","1950s-1960s (contested, no legislative wins)",Unknown,Unknown,Uttar Pradesh
57,KA1957PC245,Spouse,Yashodhara Dasappa,"Minister in Karnataka state government, Social reformer, Indian National Congress leader","1962 (Minister in S. R. Kanthi cabinet), 1969 (Minister in S. Nijalingappa cabinet)",Unknown,Unknown,Karnataka
58,KA1957PC245,Son,Tulasidas Dasappa,"Union Minister of State (Charan Singh ministry), Member of Parliament (Lok Sabha) from Mysore","1971-1984 (MP Mysore), 1979-1980 (Union Minister of State)",Mysore,Mysore,Karnataka
59,KA1957PC244,,,,,,,
60,BR1957PC67,,,,,,,
61,WB1957PC376,,,,,,,
