AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Simna,1,ST,Abhiram Deb Barma,Communist Party Of India (MARXIST),17195,14343,83.4 %,4378,30.5%
Mohanpur,2,GEN,Dhirendra Debnath,Indian National Congress,18337,14832,80.9 %,615,4.1%
Bamutia,3,SC,Haricharan Sarkar,Communist Party Of India (MARXIST),17351,14830,85.5 %,394,2.7%
Barjala,4,GEN,Gouri Bhattachajee,Communist Party Of India (MARXIST),20130,16840,83.7 %,3256,19.3%
Khayerpur,5,GEN,Sudhir Ranjan Mazumder,Indian National Congress,19673,16395,83.3 %,1218,7.4%
Agartala,6,GEN,Manik Sarkar,Communist Party Of India (MARXIST),25659,20639,80.4 %,1138,5.5%
Ramnagar,7,GEN,Biren Dutta,Communist Party Of India (MARXIST),20063,16099,80.2 %,386,2.4%
Town Bordowali,8,GEN,Ashok Kumar Bhattachya,Indian National Congress,18610,14759,79.3 %,1140,7.7%
Banamalipur,9,GEN,Sukhamoy Sengupta,Indian National Congress,16008,13144,82.1 %,970,7.4%
Majlishpur,10,GEN,Khagen Das,Communist Party Of India (MARXIST),17649,14677,83.2 %,1496,10.2%
Mandaibazar,11,ST,Rashiram Debbarma,Communist Party Of India (MARXIST),22107,17907,81.0 %,2267,12.7%
Takarjala,12,ST,Sudhanwa Deb Barma,Communist Party Of India (MARXIST),19406,15399,79.4 %,3099,20.1%
Pratapgarh,13,SC,Anil Sarkar,Communist Party Of India (MARXIST),25944,22215,85.6 %,3978,17.9%
Badharghat,14,GEN,Jadab Majumder,Communist Party Of India (MARXIST),24547,20289,82.7 %,2693,13.3%
Kamalasagar,15,GEN,Matilal Sarkar,Communist Party Of India (MARXIST),17907,15200,84.9 %,431,2.8%
Bishalgarh,16,GEN,Bhanu Lal Saha,Communist Party Of India (MARXIST),17059,14440,84.6 %,440,3.0%
Golaghati,17,ST,Buddhya Deb Barma,Tripura Upajiti Juba Samiti,19810,16196,81.8 %,813,5.0%
Charilam,18,ST,Parimal Chandra Saha,Indian National Congress,19744,16475,83.4 %,1226,7.4%
Boxanagar,19,GEN,Araber Rahaman,Communist Party Of India (MARXIST),15679,13921,88.8 %,374,2.7%
Nalchar,20,SC,Narayan Das,Indian National Congress,17021,15154,89.0 %,210,1.4%
Sonamura,21,GEN,Rashik Lal Roy,Indian National Congress,16291,14331,88.0 %,641,4.5%
Dhanpur,22,GEN,Samar Chowdhury,Communist Party Of India (MARXIST),18550,16557,89.3 %,1308,7.9%
Ramchandraghat,23,ST,Dasaratha Deb,Communist Party Of India (MARXIST),15283,13380,87.5 %,9723,72.7%
Khowai,24,GEN,Samir Deb Sarkar,Communist Party Of India (MARXIST),14687,12946,88.1 %,2190,16.9%
Asharambari,25,ST,Bidya Chandra Deb Barma,Communist Party Of India (MARXIST),16874,14496,85.9 %,9769,67.4%
Pramodenagar,26,ST,Nripen Chakravorti,Communist Party Of India (MARXIST),20634,18076,87.6 %,5633,31.2%
Kalyanpur,27,GEN,Makhan Lal Chakraborty,Communist Party Of India (MARXIST),17201,14609,84.9 %,2498,17.1%
Krishnapur,28,ST,Kali Kumar Deb Barma,Communist Party Of India (MARXIST),18970,13631,71.9 %,2208,16.2%
Teliamura,29,GEN,Gita Chowdhury,Indian National Congress,19668,16354,83.2 %,851,5.2%
Bagma,30,ST,Rati Mohan Jamatia,Tripura Upajiti Juba Samiti,20151,16443,81.6 %,4651,28.3%
Salgarh,31,SC,Gopal Chandra Das,Revolutionary Socialist Party,17846,15546,87.1 %,1116,7.2%
Radhakishorepur,32,GEN,Jogesh Chakraborty,Revolutionary Socialist Party,16579,13955,84.2 %,480,3.4%
Matarbari,33,GEN,Maharani Bibhu Kumari Devi,Indian National Congress,18854,16264,86.3 %,2570,15.8%
Kakraban,34,GEN,Keshab Chandra Majumder,Communist Party Of India (MARXIST),18460,16112,87.3 %,735,4.6%
Rajnagar,35,SC,Nakul Das,Communist Party Of India (MARXIST),21476,18747,87.3 %,2193,11.7%
Belonia,36,GEN,Manoranjan Majumder,Independent,18486,16116,87.2 %,424,2.6%
Santirbazar,37,ST,Shyam Charan Tripura,Tripura Upajiti Juba Samiti,22790,19109,83.8 %,2719,14.2%
