AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Mekliganj,1,SC,Sada Kanta,All India Forward Bloc,118601,93777,79.1 %,9037,9.6%
Sitalkuchi,2,SC,Sudhir Pramanik,Communist Party Of India (MARXIST),116877,100165,85.7 %,3471,3.5%
Mathabhanga,3,SC,Dinesh Chandra Dakua,Communist Party Of India (MARXIST),115787,95204,82.2 %,5370,5.6%
Cooch Behar North,4,GEN,Aparajita Goppi,All India Forward Bloc,116857,91208,78.1 %,9780,10.7%
Cooch Behar West,5,GEN,Bimal Kanti Basu,All India Forward Bloc,129236,106854,82.7 %,14179,13.3%
Sitai,6,GEN,Dipak Sen Gupta,All India Forward Bloc,122599,105006,85.6 %,4654,4.4%
Dinhata,7,GEN,Kamal Guha,All India Forward Bloc,125435,105618,84.2 %,10914,10.3%
Natabari,8,GEN,Sibendra Narayan Chowdhury,Communist Party Of India (MARXIST),110725,94728,85.6 %,8077,8.5%
Tufanganj,9,SC,Manindra Nath Barma,Communist Party Of India (MARXIST),106945,90628,84.7 %,13580,15.0%
Kumargram,10,ST,Subodh Barwa,Revolutionary Socialist Party,110398,85325,77.3 %,13567,15.9%
Kalchini,11,ST,Khudiram Pahan,Indian National Congress,107336,71454,66.6 %,2610,3.7%
Alipurduars,12,GEN,Nani Bhattacharya,Revolutionary Socialist Party,128901,97264,75.5 %,16168,16.6%
Falakata,13,SC,Jagendra Nath Singha Roy,Communist Party Of India (MARXIST),110518,84490,76.4 %,6300,7.5%
Madarihat,14,ST,Sushil Kujur,Revolutionary Socialist Party,103954,70464,67.8 %,7413,10.5%
Dhupguri,15,SC,Banamali Roy,Communist Party Of India (MARXIST),99820,71383,71.5 %,13972,19.6%
Nagrakata,16,ST,Sukra Oraon,Communist Party Of India (MARXIST),126808,91285,72.0 %,11192,12.3%
Mainaguri,17,SC,Tarak Bandhu Roy,Revolutionary Socialist Party,110869,82201,74.1 %,9549,11.6%
Mal,18,ST,Mohanlal Oraon,Communist Party Of India (MARXIST),109328,72642,66.4 %,15695,21.6%
Kranti,19,GEN,Sudhan Raha,Communist Party Of India (MARXIST),101489,72603,71.5 %,16596,22.9%
