AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Dimapur-I,1,GEN,I. Vikheshe,Independent,20545.0,17558,85.5 %,137.0,0.8%
Dimapur-Ii,2,ST,S. Imtisunget Jamir,Indian National Congress,34616.0,28945,83.6 %,4446.0,15.4%
Dimapur-Iii,3,ST,Kihoto Hollohon,Indian National Congress,13574.0,11308,83.3 %,4782.0,42.3%
Ghaspani-I,4,ST,Shikiho,Indian National Congress,50744.0,48777,96.1 %,8550.0,17.5%
Ghaspani-Ii,5,ST,Kakheto,Indian National Congress,21046.0,20118,95.6 %,1116.0,5.5%
Tenning,6,ST,T. R. Zeliang,Indian National Congress,17802.0,17195,96.6 %,2544.0,14.8%
Peren,7,ST,Neiba Ndang,Indian National Congress,15858.0,13628,85.9 %,1409.0,10.3%
Western Angami,8,ST,Shurhiu,Nagaland Peoples Council,12087.0,9043,74.8 %,237.0,2.6%
Kohima Town,9,ST,Obed Z.,Indian National Congress,20157.0,15203,75.4 %,3590.0,23.6%
Northern Angami - I,10,ST,Shurhozelie,Nagaland Peoples Council,,RU,,,
Northern Angami -Ii,11,ST,Neiphiu,Indian National Congress,12958.0,12197,94.1 %,1100.0,9.0%
Tseminyu,12,ST,Nillo,Indian National Congress,14263.0,13149,92.2 %,3711.0,28.2%
Pughoboto,13,ST,Huska Sumi,Nagaland Peoples Council,10284.0,9134,88.8 %,156.0,1.7%
Southern Angami-I,14,ST,Ruguozelhou,Nagaland Peoples Council,10052.0,9153,91.1 %,2218.0,24.2%
Southern Angami-Ii,15,ST,K.V. Pusa,Independent,9091.0,7579,83.4 %,624.0,8.2%
Pfutsero,16,ST,Kewekhape,Indian National Congress,15113.0,12963,85.8 %,2048.0,15.8%
Chizami,17,ST,Zhovehu,Indian National Congress,10956.0,10126,92.4 %,260.0,2.6%
Chazouba,18,ST,Vamuzo,Nagaland Peoples Council,13922.0,12534,90.0 %,804.0,6.4%
Phek,19,ST,Zachilhu,Indian National Congress,12689.0,11194,88.2 %,562.0,5.0%
