AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Bhadra,1,GEN,Lal Chand,Lok Dal,113084,80027,70.8 %,9227,11.5%
Nohar,2,GEN,Lakshmi Narayan,Indian National Congress,119455,77837,65.2 %,6971,9.0%
Tibi,3,SC,Dungar Ram,Lok Dal,120896,73466,60.8 %,3669,5.0%
Hanumangarh,4,GEN,Shoopat Singh,Communist Party Of India,106087,69844,65.8 %,11967,17.1%
Sangaria,5,GEN,Krishan Chandra,Indian National Congress,129062,79988,62.0 %,4688,5.9%
Ganganagar,6,GEN,Kedar,Janta Party,102004,68732,67.4 %,12781,18.6%
Kesrisinghpur,7,SC,Hira La Indora,Indian National Congress,88176,45699,51.8 %,21540,47.1%
Karanpur,8,GEN,Gurdeep Singh,Independent,96853,68968,71.2 %,15923,23.1%
Raisinghnagar,9,SC,Manphool Ram,Indian National Congress,118310,64594,54.6 %,6192,9.6%
Pilibanga,10,GEN,Jeev Raj Singh,Indian National Congress,117738,75779,64.4 %,5964,7.9%
Suratgarh,11,GEN,Hans Raj,Janta Party,184270,103466,56.1 %,6485,6.3%
Lunkaransar,12,GEN,Manik Chand Surana,Janta Party,153683,83642,54.4 %,858,1.0%
Bikaner,13,GEN,Bulakidas Kalla,Indian National Congress,112975,62894,55.7 %,5213,8.3%
Kolayat,14,GEN,Devi Singh Bhati,Janta Party,146425,88474,60.4 %,10960,12.4%
Nokha,15,SC,Chunni Lal Indali,Lok Dal,126226,59927,47.5 %,3482,5.8%
Dungargarh,16,GEN,Rewant Ram,Indian National Congress,118348,71348,60.3 %,1518,2.1%
Sujangarh,17,SC,Chuni Lal Meghwal,Bharatiya Janta Party,117227,68304,58.3 %,5302,7.8%
Ratangarh,18,GEN,Hari Shankar Bhabhra,Bharatiya Janta Party,100090,61197,61.1 %,11299,18.5%
Sardarshahar,19,GEN,Bhanwar Lal,Lok Dal,120936,82695,68.4 %,1863,2.3%
Churu,20,GEN,Hamida Begum,Indian National Congress,105377,63084,59.9 %,6739,10.7%
Taranagar,21,GEN,Jai Narayan,Janta Party,100461,65754,65.5 %,3353,5.1%
Sadulpur,22,GEN,Inder Singh,Indian National Congress,100980,65067,64.4 %,7604,11.7%
Pilani,23,GEN,Sumitra Singh,Lok Dal,112673,77022,68.4 %,19411,25.2%
Surajgarh,24,SC,Sunder Lal,Indian National Congress,114662,76255,66.5 %,8416,11.0%
Khetri,25,GEN,Mala Ram,Bharatiya Janta Party,104489,51196,49.0 %,3266,6.4%
Gudha,26,GEN,Bhola Ram,Indian National Congress,113724,70122,61.7 %,5502,7.8%
Nawalgarh,27,GEN,Navrang Singh,Lok Dal,124919,76757,61.4 %,1615,2.1%
Jhunjhunu,28,GEN,Shish Ram Ola,Indian National Congress,119242,75319,63.2 %,24465,32.5%
Mandawa,29,GEN,Sudha,Indian National Congress,117444,67917,57.8 %,10961,16.1%
Fatehpur,30,GEN,Ask Ali,Indian National Congress,112493,76420,67.9 %,4800,6.3%
Lachhmangarh,31,SC,Keshar Deo,Lok Dal,121614,80098,65.9 %,2595,3.2%
Sikar,32,GEN,Ghanshyam Tiwari,Bharatiya Janta Party,125932,76755,60.9 %,12196,15.9%
Dhod,33,GEN,Ramdev Singh,Indian National Congress,112875,74246,65.8 %,6309,8.5%
Danta - Ramgarh,34,GEN,Narain Singh,Indian National Congress,119263,74163,62.2 %,12890,17.4%
Srimadhopur,35,GEN,Har Lal Singh Kharra,Bharatiya Janta Party,113216,69838,61.7 %,8403,12.0%
Khandela,36,GEN,Mathodeo Singh,Indian National Congress,111163,71813,64.6 %,519,0.7%
Neem-Ka-Thana,37,GEN,Phool Chand,Bharatiya Janta Party,117860,70708,60.0 %,15099,21.4%
Chomu,38,GEN,Rameshwar Dayal Yadav,Lok Dal,112947,71423,63.2 %,22209,31.1%
Amber,39,GEN,Bhairon Singh Shekhawat,Bharatiya Janta Party,119747,75178,62.8 %,14638,19.5%
Jaipur Rural,40,GEN,Ujala Arora,Bharatiya Janta Party,109927,50838,46.2 %,7665,15.1%
Hawamahal,41,GEN,Bhanwar Lal,Bharatiya Janta Party,98353,53117,54.0 %,2863,5.4%
Johribazar,42,GEN,Kali Charan Saraf,Bharatiya Janta Party,158989,67596,42.5 %,2552,3.8%
Kishanpole,43,GEN,Girdhari Lal Bhargave,Bharatiya Janta Party,148453,67663,45.6 %,6720,9.9%
Bani Park,44,GEN,Shiv Ram Sharma,Indian National Congress,161976,70197,43.3 %,10623,15.1%
Phulera,45,GEN,Laxminarain Kisan,Lok Dal,117728,77514,65.8 %,12225,15.8%
Dudu,46,SC,Jai Kishan,Indian National Congress,105301,50768,48.2 %,10673,21.0%
Sanganer,47,GEN,Vidya Pathak,Bharatiya Janta Party,100448,52521,52.3 %,7248,13.8%
Phagi,48,SC,Jai Narain Bairva,Indian National Congress,101562,39597,39.0 %,12698,32.1%
Lalsot,49,ST,Parsadi,Indian National Congress,92618,53216,57.5 %,1561,2.9%
Sikrai,50,ST,Prabhu Dayal,Indian National Congress,97354,50885,52.3 %,3875,7.6%
Bandikui,51,GEN,Chandra Shekhar Sharma,Indian National Congress,105643,59688,56.5 %,1397,2.3%
Dausa,52,SC,Bhudhar Mal,Indian National Congress,98072,43370,44.2 %,1424,3.3%
Bassi,53,GEN,Jagdish Prasad Tiwari,Indian National Congress,103338,63916,61.9 %,6118,9.6%
Jamwa Ramgarh,54,GEN,Vaidhya Bhairon Lal Bhardwaj,Indian National Congress,95349,54880,57.6 %,2880,5.2%
Bairath,55,GEN,Kamla,Indian National Congress,108586,71206,65.6 %,413,0.6%
Kotputli,56,GEN,Mukti Lal,Independent,121214,71782,59.2 %,6725,9.4%
Bansur,57,GEN,Jagat Singh Dayama,Lok Dal,104064,63622,61.1 %,1827,2.9%
Behror,58,GEN,Sujan Singh,Indian National Congress,105781,57104,54.0 %,10728,18.8%
Mandawar,59,GEN,Mahendra Shastri,Lok Dal,84670,54786,64.7 %,2224,4.1%
Tizara,60,GEN,Jagmal Singh Yadava,Lok Dal,105098,71662,68.2 %,7499,10.5%
Khairthal,61,SC,Chandra Shekhar,Indian National Congress,90138,50441,56.0 %,3454,6.8%
Ramgarh,62,GEN,Raghuwar Dayal,Bharatiya Janta Party,87800,59610,67.9 %,1006,1.7%
Alwar,63,GEN,Pushpa Devi,Indian National Congress,104877,53132,50.7 %,2844,5.4%
Thanagazi,64,GEN,Rajesh,Indian National Congress,87529,51639,59.0 %,2378,4.6%
Rajgarh,65,ST,Ram Dhan,Indian National Congress,99186,55892,56.4 %,15042,26.9%
