AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Manjeswar,1,GEN,Cherkalam Abdullah,Muslim Leage,141375,95321,67.4 %,2292,2.4%
Kasaragod,2,GEN,C.T.Ahammed Ali,Muslim Leage,143746,97221,67.6 %,3783,3.9%
Udma,3,GEN,P. Raghavan,Communist Party Of India (MARXIST),159185,110577,69.5 %,10395,9.4%
Hosdrug,4,SC,M. Narayanan,Communist Party Of India,174685,125835,72.0 %,11809,9.4%
Trikkarpur,5,GEN,K.P.Sateesh Chandran,Communist Party Of India (MARXIST),173989,133625,76.8 %,15748,11.8%
Irikkur,6,GEN,K.C. Joseph,Indian National Congress,154173,113907,73.9 %,17832,15.7%
Payyannur,7,GEN,Pinarayi Vijayan,Communist Party Of India (MARXIST),159904,120763,75.5 %,28078,23.3%
Taliparamba,8,GEN,M.V.Govindan Master,Communist Party Of India (MARXIST),166910,130091,77.9 %,17617,13.5%
Azhicode,9,GEN,T.K.Balan,Communist Party Of India (MARXIST),131997,98426,74.6 %,14506,14.7%
Cannanore,10,GEN,K.Sudhakaran,Indian National Congress,135503,95243,70.3 %,7862,8.3%
Edakkad,11,GEN,M.V.Jayarajan,Communist Party Of India (MARXIST),149565,117496,78.6 %,7284,6.2%
Tellicherry,12,GEN,K.P.Mammu Master,Communist Party Of India (MARXIST),141280,96491,68.3 %,18350,19.0%
Peringalam,13,GEN,P.R.Kurup,Janata Dal,152636,109061,71.5 %,14080,12.9%
Kuthuparamba,14,GEN,K.K.Shylaja,Communist Party Of India (MARXIST),151050,115430,76.4 %,18993,16.5%
Peravoor,15,GEN,K.T.Kunnahammed,Indian Congress (SOCIALIST),163451,125549,76.8 %,186,0.1%
North Wynad,16,ST,Radha Raghavan,Indian National Congress,160018,108977,68.1 %,7965,7.3%
Badagara,17,GEN,C K Nanu,Janata Dal,160718,119139,74.1 %,26986,22.7%
Nadapuram,18,GEN,Sathyan Mokeri,Communist Party Of India,161232,124743,77.4 %,14617,11.7%
Meppayur,19,GEN,A.Kanaran,Communist Party Of India (MARXIST),156769,124195,79.2 %,16544,13.3%
Quilandy,20,GEN,P.Viswan,Communist Party Of India (MARXIST),161465,125471,77.7 %,4851,3.9%
Perambra,21,GEN,N.K.Radha,Communist Party Of India (MARXIST),155393,126397,81.3 %,2752,2.2%
Balusseri,22,GEN,A.C.Shanmukhadas,Indian Congress (SOCIALIST),140936,108162,76.7 %,15030,13.9%
Koduvally,23,GEN,C.Moyinkutty,Muslim Leage,157402,118439,75.2 %,94,0.1%
Calicut- I,24,GEN,M.Dasan,Communist Party Of India (MARXIST),149784,102426,68.4 %,3271,3.2%
Calicut- Ii,25,GEN,Elamaram Kareem,Communist Party Of India (MARXIST),153305,103940,67.8 %,8766,8.4%
Beypore,26,GEN,T.K.Hamza,Communist Party Of India (MARXIST),177815,129460,72.8 %,12096,9.3%
Kunnamangalam,27,SC,C.P.Balan Vaidyar,Communist Party Of India (MARXIST),146990,110207,75.0 %,6616,6.0%
Thiruvambadi,28,GEN,Abdurahiman Haji Av,Muslim Leage,147019,106763,72.6 %,5122,4.8%
Kalpetta,29,GEN,K.K. Ramachandran,Indian National Congress,142853,102058,71.4 %,6922,6.8%
Sultan's Battery,30,GEN,Varghese Vaidyar,Communist Party Of India (MARXIST),168281,117312,69.7 %,1296,1.1%
Wandoor,31,SC,N.Kannan,Communist Party Of India (MARXIST),170606,117939,69.1 %,4201,3.6%
Nilambur,32,GEN,Aryadan Muhammed,Indian National Congress,177675,130301,73.3 %,6693,5.1%
Manjeri,33,GEN,Ishaque Kurikkal,Muslim Leage,160734,108148,67.3 %,28655,26.5%
Malappuram,34,GEN,M.K.Muneer,Muslim Leage,159156,95787,60.2 %,20521,21.4%
Kondotty,35,GEN,P K.K.Bava,Muslim Leage,160650,104338,64.9 %,26138,25.1%
Tirurangadi,36,GEN,Kutty Ahamed Kutty,Muslim Leage,156172,105169,67.3 %,8032,7.6%
Tanur,37,GEN,Abdu Rabb,Muslim Leage,157652,94170,59.7 %,20013,21.3%
Tirur,38,GEN,E.T.Mohamed Basheer,Muslim Leage,164729,113462,68.9 %,9684,8.5%
Ponnani,39,GEN,Muhammedkutty Paloli,Communist Party Of India (MARXIST),157774,107728,68.3 %,8618,8.0%
Kuttippuram,40,GEN,P.K. Kunhalikutty,Muslim Leage,135171,82721,61.2 %,24696,29.9%
Mankada,41,GEN,K.P. Abdul Majeed,Muslim Leage,159017,115519,72.6 %,1054,0.9%
Perinthalmanna,42,GEN,Nalakath Sooppy,Muslim Leage,160752,115027,71.6 %,6248,5.4%
Thrithala,43,SC,V.K.Chandran,Communist Party Of India (MARXIST),143533,99630,69.4 %,4401,4.4%
Pattambi,44,GEN,K.E.Ismail,Communist Party Of India,146664,94937,64.7 %,5474,5.8%
Ottapalam,45,GEN,V.C.Kabeer,Indian Congress (SOCIALIST),144667,94039,65.0 %,7358,7.8%
Sreekrishnapuram,46,GEN,Girija Surendran,Communist Party Of India (MARXIST),164770,115078,69.8 %,4017,3.5%
Mannarkkad,47,GEN,Jose Baby,Communist Party Of India,171815,119641,69.6 %,6968,5.8%
Malampuzha,48,GEN,T.Sivadasa Menon,Communist Party Of India (MARXIST),139721,97994,70.1 %,18779,19.2%
Palghat,49,GEN,T.K.Noushad,Communist Party Of India (MARXIST),149171,92569,62.1 %,596,0.6%
Chittur,50,GEN,"Achuthan,k.",Indian National Congress,142107,106276,74.8 %,436,0.4%
Kollengode,51,GEN,K.A.Chandran,Indian National Congress,147523,103398,70.1 %,1137,1.1%
Coyalmannam,52,SC,M.Narayanan,Communist Party Of India (MARXIST),146834,97018,66.1 %,10496,10.8%
Alathur,53,GEN,C.K.Rajendran,Communist Party Of India (MARXIST),146976,102802,69.9 %,12166,11.8%
Chelakara,54,SC,K.Radhakrishnan,Communist Party Of India (MARXIST),147586,96366,65.3 %,2323,2.4%
Wadakkancherry,55,GEN,V.Balaram,Indian National Congress,152032,104161,68.5 %,9678,9.3%
Kunnamkulam,56,GEN,N.R.Balan,Communist Party Of India (MARXIST),154719,109718,70.9 %,884,0.8%
Cherpu,57,GEN,K.P.Rajendran,Communist Party Of India,145090,103824,71.6 %,5192,5.0%
Trichur,58,GEN,Therambil Ramakrishnan,Indian National Congress,144669,99711,68.9 %,10209,10.2%
Ollur,59,GEN,C.N.Jayadevan,Communist Party Of India,165355,115937,70.1 %,4368,3.8%
Kodakara,60,GEN,K.P.Viswanathan,Indian National Congress,146096,108277,74.1 %,2146,2.0%
Chalakudi,61,GEN,Savithri Lakshmanan,Indian National Congress,135008,97147,72.0 %,11166,11.5%
Mala,62,GEN,V.K.Rajan,Communist Party Of India,139927,104785,74.9 %,3241,3.1%
Irinjalakuda,63,GEN,Lonappan Nambadan,Independent,145073,104480,72.0 %,6126,5.9%
Manalur,64,GEN,Rosamma Chacko,Indian National Congress,126762,91121,71.9 %,1132,1.2%
Guruvayoor,65,GEN,P.T. Kunju Muhammed,Independent,137968,93813,68.0 %,2836,3.0%
Nattika,66,GEN,Krishnan Kaniyamparambil,Communist Party Of India,129289,95632,74.0 %,9691,10.1%
Kodungallur,67,GEN,Meenakshy Thamban,Communist Party Of India,143077,105173,73.5 %,14109,13.4%
Ankamali,68,GEN,P.J.Joy,Indian National Congress,157871,121319,76.8 %,544,0.4%
Vadakkekara,69,GEN,S.Sarma,Communist Party Of India (MARXIST),137773,108329,78.6 %,369,0.3%
Parur,70,GEN,P.Raju,Communist Party Of India,125924,92109,73.1 %,1116,1.2%
Narakal,71,SC,M.A.Kuttappan,Indian National Congress,134596,95815,71.2 %,987,1.0%
Ernakulam,72,GEN,George Eden,Indian National Congress,159550,98354,61.6 %,10740,10.9%
Mattancherry,73,GEN,M.A.Thomas,Independent,101888,61723,60.6 %,425,0.7%
Palluruthy,74,GEN,Dominic Presentation,Indian National Congress,167654,117764,70.2 %,1110,0.9%
Thrippunithura,75,GEN,K.Babu,Indian National Congress,188066,137903,73.3 %,14773,10.7%
Alwaye,76,GEN,K.Mohammedali,Indian National Congress,183643,126657,69.0 %,17422,13.8%
Perumbavoor,77,GEN,P.P.Thankachan,Indian National Congress,146172,108338,74.1 %,4783,4.4%
Kunnathunad,78,GEN,M.P.Vargheese,Communist Party Of India (MARXIST),149749,116460,77.8 %,60,0.1%
Piravom,79,GEN,T.M.Jacob,Kerala Congress (Jacob),140906,110465,78.4 %,7708,7.0%
Muvattupuzha,80,GEN,Johny Nelloor,Kerala Congress (Jacob),142720,102493,71.8 %,9696,9.5%
Kothamangalam,81,GEN,V.J.Poulose,Indian National Congress,148025,109197,73.8 %,6091,5.6%
Thodupuzha,82,GEN,P.J.Joseph,Kerala Congress,163398,129441,79.2 %,4124,3.2%
Devicolam,83,SC,A.K.Moni,Indian National Congress,155580,106191,68.3 %,3236,3.0%
Idukki,84,GEN,P.P. Sulaiman Rawther,Janata Dal,158423,108952,68.8 %,6413,5.9%
Udumbanchola,85,GEN,E.M.Augusthy,Indian National Congress,187830,124812,66.4 %,4667,3.7%
Peermade,86,GEN,C.A.Kurian,Communist Party Of India,132492,89523,67.6 %,2407,2.7%
Kanjirappally,87,GEN,George J.Mathew,Indian National Congress,140920,101918,72.3 %,6926,6.8%
Vazhoor,88,GEN,K.Narayana Kurup,Kerala Congress(M),121849,85754,70.4 %,2516,2.9%
Changanacherry,89,GEN,C.F.Thomas,Kerala Congress(M),144214,104241,72.3 %,7602,7.3%
Kottayam,90,GEN,T.K.Ramakrishnan,Communist Party Of India (MARXIST),146897,106360,72.4 %,7064,6.6%
Ettumanoor,91,GEN,Thomas Chazhikadan,Kerala Congress(M),140715,101783,72.3 %,13873,13.6%
