AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Tuipang,1,ST,K.T.Rokhaw,Indian National Congress,10444,8338,79.8 %,68,0.8%
Saiha,2,ST,Zakhu Hlychho,Indian National Congress,14388,10378,72.1 %,13,0.1%
Sangau,3,ST,H. Rammawi,Independent,9530,7425,77.9 %,793,10.7%
Lawngtlai,4,ST,C. Thanghluna,Indian National Congress,19644,14286,72.7 %,956,6.7%
Chawngte,5,ST,N.P. Chakma,Indian National Congress,16048,10726,66.8 %,529,4.9%
Tlabung,6,ST,Nihar Kanti,Indian National Congress,8639,5938,68.7 %,174,2.9%
Buarpui,7,ST,Lalrinzuala,Mizoram People's Conference,9370,7084,75.6 %,35,0.5%
Lunglei South,8,GEN,J. Lawmzuala,Mizoram People's Conference,12215,8776,71.8 %,70,0.8%
Lunglei North,9,ST,Dr. R. Lalthangliana,Mizo National Front,11426,8535,74.7 %,736,8.6%
Tawipui,10,ST,H. Ropuia,Mizo National Front,10393,8185,78.8 %,358,4.4%
Vanva,11,ST,C. Lalrinsanga,Mizo National Front,7314,6242,85.3 %,66,1.1%
Hnahthial,12,ST,F. Lalthanzuala,Mizoram People's Conference,8907,6797,76.3 %,562,8.3%
North Vanlaiphai,13,ST,R. Lalawia,Mizo National Front,8057,6295,78.1 %,54,0.9%
Khawbung,14,ST,Zoramthanga,Mizo National Front,10702,8545,79.8 %,834,9.8%
Champhai,15,ST,Zoramthanga,Mizo National Front,15213,11755,77.3 %,1220,10.4%
Khawhai,16,ST,K.L. Lianchia,Mizoram People's Conference,6475,5218,80.6 %,215,4.1%
Saitual,17,ST,R. Lalzirliana,Indian National Congress,8756,7202,82.3 %,6,0.1%
Khawzawl,18,ST,Aichhinga,Mizo National Front,10621,8366,78.8 %,1254,15.0%
Ngopa,19,ST,P.B. Rosanga,Mizoram People's Conference,11079,9115,82.3 %,1141,12.5%
Suangpuilawn,20,ST,H. Laltanpuia,Mizoram People's Conference,7018,5731,81.7 %,573,10.0%
Ratu,21,ST,Lalthankunga,Mizo National Front,11464,8646,75.4 %,940,10.9%
Kawnpui,22,ST,Sanghmingthanga Pautu,Mizo National Front,10649,8740,82.1 %,67,0.8%
Kolasib,23,ST,Rualchhina,Mizo National Front,11272,8751,77.6 %,824,9.4%
Bilkhawthlir,24,ST,Lalchamliana,Mizo National Front,8067,6044,74.9 %,910,15.1%
Lokicherra,25,ST,Tawnluia,Mizo National Front,6682,4747,71.0 %,878,18.5%
Kawrthah,26,ST,K. Sangthuama,Mizo National Front,5744,3894,67.8 %,123,3.2%
Mamit,27,ST,Brig. T. Sailo,Mizoram People's Conference,8892,6686,75.2 %,1404,21.0%
Phuldungsei,28,ST,J. Lalthangliana,Mizoram People's Conference,10240,7558,73.8 %,591,7.8%
Sateek,29,ST,B. Lalthlengliana,Mizo National Front,10208,8484,83.1 %,803,9.5%
Serchhip,30,ST,K. Thangzuala,Mizo National Front,12457,10103,81.1 %,696,6.9%
Lungpho,31,ST,Vanlalhlana,Mizoram People's Conference,9624,7920,82.3 %,600,7.6%
Tlungvel,32,ST,L.N. Tluanga,Mizoram People's Conference,8642,6998,81.0 %,125,1.8%
Aizawl North-I,33,ST,Dr. Lalzama,Mizo National Front,13116,10529,80.3 %,753,7.2%
Aizawl North Ii,34,ST,F. Malsawma,Mizo National Front,16322,12294,75.3 %,977,7.9%
Aizawl East-I,35,ST,Lalhmingthanga,Mizoram People's Conference,13097,9504,72.6 %,2678,28.2%
Aizawl East-Ii,36,ST,H. Vanlalauva,Mizo National Front,11090,8083,72.9 %,1135,14.0%
Aizawl West I,37,ST,Col. Lalchungnunga Sailo,Mizoram People's Conference,17557,12321,70.2 %,1918,15.6%
Aizawl West-Ii,38,ST,Lalrinchhana,Mizo National Front,15052,11768,78.2 %,227,1.9%
Aizawl South - I,39,ST,R. Tlanghmingthanga,Mizo National Front,14112,10781,76.4 %,759,7.0%
Aizawl South - Ii,40,ST,C. Sangzuala,Mizo National Front,14840,11113,74.9 %,991,8.9%
